id,element_type,web_name,team_name,opponent_team_name,was_home,now_cost,selected_by_percent,gameweek,minutes,shots,SoT,SiB,xG,npxG,G,npG,key_passes,xA,A,xGC,GC,xCS,CS,xGI,npxGI,xP,total_points,PvsxP,pos_touches,Att Pen,carries_final_third,carries_penalty_area
587,3,Summerville,West Ham,Aston Villa,True,5.9,0.6,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.0,2.0,2.0,0.038,0.0,0.3,0.3,1.9,1,-0.9,15.0,2.0,0.0,1.0
588,3,G.Rodríguez,West Ham,Aston Villa,True,5.0,0.1,1,84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.038,0.0,0.0,0.0,2.038,2,-0.038,52.0,0.0,1.0,0.0
589,4,Füllkrug,West Ham,Aston Villa,True,6.9,2.3,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.038,0.0,0.0,0.0,1.0,1,0.0,6.0,0.0,0.0,0.0
590,4,Osula,Newcastle United,Southampton,True,5.0,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.076,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
591,2,Todibo,West Ham,Aston Villa,True,4.5,0.4,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.038,0.0,0.0,0.0,1.0,1,0.0,11.0,0.0,0.0,0.0
592,2,J.Araujo,Bournemouth,Nottingham Forest,False,4.5,0.2,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.208,0.0,0.0,0.0,1.0,1,0.0,27.0,0.0,1.0,1.0
593,2,De Ligt,Manchester United,Fulham,True,5.0,3.2,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.651,1.0,0.0,0.0,1.0,1,0.0,5.0,0.0,0.0,0.0
594,2,Mazraoui,Manchester United,Fulham,True,4.5,13.1,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.651,1.0,0.0,0.0,4.604,8,3.396,54.0,0.0,0.0,0.0
595,3,Gruda,Brighton,Everton,False,5.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
596,3,Jota Silva,Nottingham Forest,Bournemouth,True,6.0,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,0.077,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
597,3,Lewis-Skelly,Arsenal,Wolverhampton Wanderers,True,4.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.537,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
598,2,Bogarde,Aston Villa,West Ham,False,4.0,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,0.002,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
599,1,Dennis,Bournemouth,Nottingham Forest,False,4.0,0.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.208,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
600,3,Ayari,Brighton,Everton,False,5.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,1.0,1,0.0,3.0,0.0,0.0,0.0
601,3,Moran,Brighton,Everton,False,5.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
602,3,Trevitt,Brentford,Crystal Palace,True,4.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.252,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
603,3,Armstrong,Everton,Brighton,True,4.5,0.2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.076,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
604,3,King,Fulham,Manchester United,False,4.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,0.08,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
605,3,Godo,Fulham,Manchester United,False,4.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,0.08,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
606,3,Alves,Leicester,Tottenham,True,4.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.213,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
607,3,O’Reilly,Manchester City,Chelsea,False,5.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.265,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
608,3,Dibling,Southampton,Newcastle United,False,4.5,0.2,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.594,0.0,0.0,0.0,1.0,1,0.0,16.0,0.0,1.0,0.0
609,4,Lankshear,Tottenham,Leicester,False,4.5,1.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,0.271,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
610,3,Moore,Tottenham,Leicester,False,4.5,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,0.271,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
611,3,Szmodics,Ipswich,Liverpool,True,6.0,0.4,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7,2.0,0.004,0.0,0.0,0.0,1.0,1,0.0,7.0,0.0,0.0,0.0
612,3,Odobert,Tottenham,Leicester,False,5.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,0.271,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
613,3,Collyer,Manchester United,Fulham,True,4.5,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.651,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
614,3,Metcalfe,Everton,Brighton,True,4.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.076,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
615,1,Rushworth,Brighton,Everton,False,4.0,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.657,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
616,2,Nelson,Leicester,Tottenham,True,4.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.213,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
1,3,Fábio Vieira,Arsenal,Aston Villa,False,5.4,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
2,4,G.Jesus,Arsenal,Aston Villa,False,6.8,0.9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
3,2,Gabriel,Arsenal,Aston Villa,False,6.0,12.5,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,1.786,6,4.214,88.0,0.0,0.0,0.0
4,4,Havertz,Arsenal,Aston Villa,False,8.1,18.0,2,90,1.0,0.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.3,0.3,3.2,2,-1.2,31.0,4.0,0.0,1.0
5,1,Hein,Arsenal,Aston Villa,False,4.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
6,2,J.Timber,Arsenal,Aston Villa,False,5.5,1.0,2,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,2.786,6,3.214,45.0,1.0,0.0,0.0
7,3,Jorginho,Arsenal,Aston Villa,False,4.9,0.3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
8,2,Kiwior,Arsenal,Aston Villa,False,4.9,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
9,3,Martinelli,Arsenal,Aston Villa,False,6.9,2.2,2,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,1.3,0.0,0.197,1.0,0.4,0.4,3.397,3,-0.397,24.0,5.0,3.0,1.0
10,3,Nelson,Arsenal,Aston Villa,False,5.0,0.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,1.0,1,0.0,2.0,0.0,0.0,0.0
11,4,Nketiah,Arsenal,Aston Villa,False,5.9,0.6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
12,3,Nwaneri,Arsenal,Aston Villa,False,4.5,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
13,3,Ødegaard,Arsenal,Aston Villa,False,8.4,10.6,2,90,1.0,0.0,1.0,0.4,0.4,0.0,0.0,2.0,0.1,0.0,1.3,0.0,0.197,1.0,0.5,0.5,3.497,2,-1.497,60.0,8.0,2.0,2.0
14,1,Ramsdale,Arsenal,Aston Villa,False,4.4,1.5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
15,1,Raya,Arsenal,Aston Villa,False,5.5,28.4,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,4.786,10,5.214,31.0,0.0,0.0,0.0
16,3,Rice,Arsenal,Aston Villa,False,6.4,3.8,2,90,1.0,1.0,1.0,0.1,0.1,0.0,0.0,1.0,0.4,0.0,1.3,0.0,0.197,1.0,0.5,0.5,2.897,2,-0.897,40.0,2.0,1.0,0.0
17,3,Saka,Arsenal,Aston Villa,False,10.1,32.3,2,87,1.0,1.0,1.0,0.1,0.1,0.0,0.0,2.0,0.1,1.0,1.3,0.0,0.197,1.0,0.2,0.2,2.997,6,3.003,43.0,5.0,1.0,0.0
18,2,Saliba,Arsenal,Aston Villa,False,6.0,38.2,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,2.786,6,3.214,99.0,0.0,0.0,0.0
19,3,Smith Rowe,Fulham,Leicester,True,5.6,26.1,2,68,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.6,1.0,0.354,0.0,0.5,0.5,6.854,10,3.146,60.0,4.0,1.0,2.0
20,3,Thomas,Arsenal,Aston Villa,False,5.0,1.5,2,90,2.0,1.0,0.0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.1,0.1,2.697,11,8.303,68.0,0.0,2.0,0.0
21,2,Tierney,Arsenal,Aston Villa,False,4.4,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
22,2,Tomiyasu,Arsenal,Aston Villa,False,4.9,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
23,3,Trossard,Arsenal,Aston Villa,False,6.9,1.9,2,25,3.0,1.0,1.0,0.2,0.2,1.0,1.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.2,0.2,2.0,7,5.0,12.0,4.0,2.0,1.0
24,2,White,Arsenal,Aston Villa,False,6.5,9.0,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,2.786,6,3.214,68.0,1.0,2.0,0.0
25,2,Zinchenko,Arsenal,Aston Villa,False,5.0,2.4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.197,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
26,2,Alex Moreno,Nottingham Forest,Southampton,False,4.4,0.5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.802,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
27,4,Archer,Southampton,Nottingham Forest,True,5.0,1.6,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.0,0.025,0.0,0.0,0.0,1.0,1,0.0,8.0,0.0,0.0,0.0
28,3,Bailey,Aston Villa,Arsenal,True,6.4,2.3,2,90,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,2.144,2,-0.144,31.0,1.0,0.0,0.0
29,3,Barkley,Aston Villa,Arsenal,True,5.3,0.5,2,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,1.0,1,0.0,13.0,0.0,0.0,0.0
30,3,Barrenechea,Aston Villa,Arsenal,True,4.9,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
31,3,Buendia,Aston Villa,Arsenal,True,5.4,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
32,2,Cash,Aston Villa,Arsenal,True,4.4,1.9,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,1.0,1,0.0,8.0,2.0,0.0,0.0
33,3,Dendoncker,Aston Villa,Arsenal,True,4.5,0.8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
34,3,Diaby,Aston Villa,Arsenal,True,6.5,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
35,2,Diego Carlos,Aston Villa,Arsenal,True,4.5,0.4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
36,2,Digne,Aston Villa,Arsenal,True,4.5,4.9,2,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,2.576,2,-0.576,38.0,0.0,0.0,0.0
37,3,Dobbin,Aston Villa,Arsenal,True,5.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
38,4,Duran,Aston Villa,Arsenal,True,6.0,1.2,2,25,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.1,0.1,1.4,1,-0.4,13.0,2.0,0.0,0.0
39,1,Gauci,Aston Villa,Arsenal,True,4.0,0.9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
40,2,Hause,Aston Villa,Arsenal,True,4.0,0.7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
41,3,Iling Jr,Aston Villa,Arsenal,True,5.4,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
42,3,Kamara,Aston Villa,Arsenal,True,5.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
43,2,Kesler-Hayden,Aston Villa,Arsenal,True,4.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
44,2,Konsa,Aston Villa,Arsenal,True,4.5,13.2,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,2.576,1,-1.576,51.0,1.0,0.0,0.0
45,2,Maatsen,Aston Villa,Arsenal,True,4.9,2.7,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.2,2.0,0.144,0.0,0.1,0.1,1.3,1,-0.3,12.0,0.0,2.0,0.0
46,1,Marschall,Aston Villa,Arsenal,True,4.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
47,1,Martinez,Aston Villa,Arsenal,True,5.0,13.1,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,2.576,1,-1.576,41.0,0.0,0.0,0.0
48,3,McGinn,Aston Villa,Arsenal,True,5.5,1.8,2,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,2.144,3,0.856,19.0,0.0,0.0,0.0
49,2,Mings,Aston Villa,Arsenal,True,4.4,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
50,2,Nedeljkovic,Aston Villa,Arsenal,True,4.0,2.0,2,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,2.576,1,-1.576,31.0,0.0,1.0,1.0
51,1,Olsen,Aston Villa,Arsenal,True,4.5,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
52,2,Pau,Aston Villa,Arsenal,True,4.5,1.9,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,2.576,1,-1.576,48.0,0.0,0.0,0.0
53,3,Ramsey,Aston Villa,Arsenal,True,5.5,0.4,2,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,1.0,1,0.0,15.0,3.0,1.0,2.0
54,3,Rogers,Aston Villa,Arsenal,True,5.1,14.5,2,90,3.0,0.0,1.0,0.1,0.1,0.0,0.0,2.0,0.4,0.0,1.2,2.0,0.144,0.0,0.5,0.5,5.844,2,-3.844,40.0,4.0,5.0,3.0
55,1,Sinisalo,Aston Villa,Arsenal,True,4.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
56,2,Sousa,Aston Villa,Arsenal,True,4.0,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.144,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
57,3,Tielemans,Aston Villa,Arsenal,True,5.5,1.2,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,1.2,2.0,0.144,0.0,0.2,0.2,2.744,2,-0.744,46.0,0.0,0.0,0.0
58,4,Watkins,Aston Villa,Arsenal,True,8.9,25.3,2,64,2.0,1.0,2.0,0.9,0.9,0.0,0.0,2.0,0.1,0.0,1.2,2.0,0.144,0.0,1.0,1.0,8.9,2,-6.9,12.0,3.0,0.0,0.0
59,2,Aarons,Bournemouth,Newcastle United,True,4.5,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
60,3,Adams,Bournemouth,Newcastle United,True,5.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
61,3,Anthony,Bournemouth,Newcastle United,True,4.5,0.3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
62,3,Brooks,Bournemouth,Newcastle United,True,4.9,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
63,3,Christie,Bournemouth,Newcastle United,True,4.9,0.2,2,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,0.0,1.7,1.0,0.103,0.0,0.1,0.1,1.403,2,0.597,28.0,1.0,1.0,1.0
64,3,Cook,Bournemouth,Newcastle United,True,5.0,0.1,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.7,1.0,0.103,0.0,0.3,0.3,3.003,2,-1.003,59.0,0.0,1.0,0.0
65,4,Enes Ünal,Bournemouth,Newcastle United,True,5.4,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
66,3,Faivre,Bournemouth,Newcastle United,True,5.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
67,3,H.Traorè,Bournemouth,Newcastle United,True,4.5,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
68,2,Hill,Bournemouth,Newcastle United,True,4.0,0.4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
69,4,Jebbison,Bournemouth,Newcastle United,True,4.5,3.6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0
70,2,Kerkez,Bournemouth,Newcastle United,True,4.5,0.4,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,2.411,2,-0.411,49.0,1.0,0.0,0.0
71,3,Kluivert,Bournemouth,Newcastle United,True,5.4,0.3,2,71,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,1.7,1.0,0.103,0.0,0.1,0.1,2.403,3,0.597,32.0,3.0,1.0,0.0
72,2,Mepham,Bournemouth,Newcastle United,True,4.4,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
73,1,Neto,Bournemouth,Newcastle United,True,4.5,1.9,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,3.411,3,-0.411,30.0,0.0,0.0,0.0
74,3,O.Dango,Bournemouth,Newcastle United,True,5.0,0.0,2,18,1.0,0.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.3,0.3,2.5,1,-1.5,16.0,1.0,0.0,0.0
75,1,Paulsen,Bournemouth,Newcastle United,True,4.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
76,3,Philip,Bournemouth,Newcastle United,True,4.9,0.1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
77,3,Scott,Bournemouth,Newcastle United,True,5.0,0.1,2,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,1.0,1,0.0,15.0,0.0,0.0,0.0
78,3,Semenyo,Bournemouth,Newcastle United,True,5.6,5.0,2,90,7.0,0.0,5.0,0.3,0.3,0.0,0.0,3.0,1.5,1.0,1.7,1.0,0.103,0.0,1.8,1.8,11.103,5,-6.103,46.0,10.0,3.0,6.0
79,2,Senesi,Bournemouth,Newcastle United,True,4.9,0.7,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,1.411,1,-0.411,57.0,1.0,1.0,0.0
80,3,Sinisterra,Bournemouth,Newcastle United,True,5.0,0.4,2,18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,1.0,1,0.0,12.0,2.0,0.0,0.0
81,2,Smith,Bournemouth,Newcastle United,True,4.5,0.2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.103,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0
82,4,Solanke,Tottenham,Everton,True,7.5,8.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.504,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
